datetime,dengue_cases,tempmax,tempmin,temp,humidity,precip,precipcover,number_of_searches,total_population
2013-08-18,338,31.057142857142857,25.085714285714285,28.02857142857143,79.28571428571429,1.6124285714285715,2.9757142857142855,29,5399162.0
2013-08-25,382,31.914285714285715,26.342857142857145,28.785714285714285,74.52857142857144,1.4401428571428574,2.9771428571428573,29,5399162.0
2013-09-01,449,31.714285714285715,26.085714285714285,28.400000000000002,77.64285714285714,1.1921428571428572,2.9757142857142855,27,5399162.0
2013-09-08,337,29.885714285714283,23.942857142857143,26.757142857142856,83.98571428571428,13.02442857142857,10.714285714285714,27,5399162.0
2013-09-15,370,30.085714285714285,25.314285714285713,27.47142857142857,81.45714285714287,5.6778571428571425,7.1414285714285715,27,5399162.0
2013-09-22,402,32.01428571428571,26.271428571428572,28.842857142857145,77.8,2.7285714285714286,1.19,27,5399162.0
2013-09-29,439,31.8,25.114285714285717,28.457142857142856,77.95714285714287,10.740714285714287,2.9757142857142855,27,5399162.0
2013-10-06,435,31.74285714285714,25.042857142857144,28.37142857142857,75.68571428571428,1.4084285714285714,6.547142857142857,34,5399162.0
2013-10-13,371,32.271428571428565,25.414285714285715,28.642857142857142,75.31428571428572,3.7704285714285715,4.761428571428572,34,5399162.0
2013-10-20,495,31.857142857142858,25.071428571428573,28.32857142857143,79.61428571428573,26.313714285714287,7.142857142857143,34,5399162.0
2013-10-27,457,32.042857142857144,24.771428571428572,27.8,79.78571428571429,0.5532857142857143,1.7857142857142858,34,5399162.0
2013-11-03,401,31.885714285714283,24.942857142857143,27.37142857142857,84.27142857142857,8.557857142857143,2.382857142857143,34,5399162.0
2013-11-10,442,31.942857142857143,24.842857142857145,27.52857142857143,83.71428571428571,11.720428571428572,7.737142857142857,34,5399162.0
2013-11-17,365,30.657142857142855,24.642857142857142,27.085714285714285,85.55714285714285,4.708857142857143,6.548571428571429,34,5399162.0
2013-11-24,372,31.857142857142858,24.900000000000002,28.071428571428573,80.41428571428571,2.3514285714285714,5.357142857142857,34,5399162.0
2013-12-01,347,31.5,25.142857142857142,27.271428571428572,86.87142857142858,11.013142857142856,10.120000000000001,25,5399162.0
2013-12-08,380,29.571428571428573,24.157142857142855,26.02857142857143,90.01428571428572,24.557285714285715,10.120000000000001,25,5399162.0
2013-12-15,371,31.82857142857143,24.47142857142857,27.400000000000002,85.12857142857142,4.737571428571428,4.761428571428572,25,5399162.0
2013-12-22,414,31.514285714285712,23.771428571428572,27.142857142857142,82.84285714285714,10.620142857142858,5.951428571428572,25,5399162.0
2013-12-29,436,29.599999999999998,25.085714285714285,26.900000000000002,83.7,0.6448571428571429,3.5728571428571425,25,5399162.0
2014-01-05,479,29.414285714285715,24.74285714285714,26.814285714285713,85.8,4.044142857142857,7.738571428571428,27,5469724.0
2014-01-12,401,30.157142857142855,24.52857142857143,26.785714285714285,85.81428571428572,7.105571428571429,5.954285714285715,27,5469724.0
2014-01-19,336,29.3,24.400000000000002,26.52857142857143,76.85714285714286,0.0,0.0,27,5469724.0
2014-01-26,234,29.114285714285717,23.67142857142857,25.928571428571427,74.7,0.0,0.0,27,5469724.0
2014-02-02,273,30.457142857142856,23.342857142857145,26.25714285714286,72.94285714285715,0.0,0.0,25,5469724.0
2014-02-09,369,31.771428571428572,23.642857142857142,26.814285714285713,75.7,0.024857142857142855,0.5957142857142858,25,5469724.0
2014-02-16,193,32.028571428571425,25.2,27.87142857142857,76.3,0.0,0.0,25,5469724.0
2014-02-23,186,31.814285714285713,25.085714285714285,27.785714285714285,74.08571428571429,0.0,0.0,25,5469724.0
2014-03-02,209,31.957142857142856,24.599999999999998,27.585714285714285,72.12857142857142,0.0,0.0,20,5469724.0
2014-03-09,224,32.84285714285714,24.514285714285712,27.857142857142858,71.75714285714285,0.0,0.0,20,5469724.0
2014-03-16,210,32.42857142857143,25.114285714285717,28.071428571428573,74.87142857142858,6.474142857142858,2.3814285714285717,20,5469724.0
2014-03-23,225,31.74285714285714,25.185714285714287,27.542857142857144,81.11428571428571,1.5627142857142857,3.5714285714285716,20,5469724.0
2014-03-30,240,32.971428571428575,25.771428571428572,28.771428571428572,76.85714285714286,0.05442857142857143,1.1914285714285715,20,5469724.0
2014-04-06,244,31.97142857142857,26.157142857142855,28.728571428571428,78.10000000000001,2.8322857142857143,2.3814285714285717,20,5469724.0
2014-04-13,235,32.7,25.32857142857143,28.24285714285714,78.25714285714285,3.4684285714285714,5.951428571428571,20,5469724.0
2014-04-20,282,32.385714285714286,26.071428571428573,28.614285714285717,79.10000000000001,3.671285714285714,2.3814285714285717,20,5469724.0
2014-04-27,251,33.357142857142854,25.571428571428573,28.571428571428573,80.24285714285715,0.893,2.3814285714285717,20,5469724.0
2014-05-04,261,33.17142857142857,26.400000000000002,29.3,77.82857142857142,2.422285714285714,4.762857142857143,20,5469724.0
2014-05-11,291,33.18571428571429,26.485714285714288,29.24285714285714,78.8,3.8695714285714287,3.5728571428571425,20,5469724.0
2014-05-18,427,31.928571428571427,26.099999999999998,28.857142857142858,78.24285714285715,6.995142857142857,4.168571428571428,20,5469724.0
2014-05-25,456,32.4,25.442857142857143,28.271428571428572,81.5,1.8822857142857143,4.761428571428572,20,5469724.0
2014-06-01,458,32.17142857142857,26.571428571428573,28.914285714285715,79.05714285714285,4.864428571428571,5.357142857142857,28,5469724.0
2014-06-08,506,31.314285714285717,26.342857142857145,28.614285714285717,82.0,2.597857142857143,7.142857142857143,28,5469724.0
2014-06-15,550,33.15714285714286,26.428571428571427,29.67142857142857,77.24285714285713,3.0901428571428573,4.167142857142857,28,5469724.0
2014-06-22,671,33.871428571428574,27.25714285714286,30.400000000000002,72.28571428571429,0.7194285714285714,1.7857142857142858,28,5469724.0
2014-06-29,888,32.51428571428571,26.5,29.442857142857143,74.28571428571429,0.124,0.5957142857142858,28,5469724.0
2014-07-06,818,31.342857142857145,26.02857142857143,28.585714285714285,79.77142857142857,3.0509999999999997,4.761428571428572,45,5469724.0
2014-07-13,744,31.8,25.271428571428572,28.52857142857143,79.04285714285713,6.910285714285714,6.547142857142857,45,5469724.0
2014-07-20,633,32.614285714285714,27.12857142857143,29.542857142857144,75.98571428571428,1.0665714285714285,1.1914285714285715,45,5469724.0
2014-07-27,484,32.75714285714285,26.942857142857143,29.8,73.58571428571429,3.472714285714286,0.5957142857142858,45,5469724.0
2014-08-03,545,31.685714285714287,25.842857142857145,28.571428571428573,79.11428571428571,5.754714285714286,3.5714285714285716,34,5469724.0
2014-08-10,438,30.74285714285714,26.157142857142855,28.24285714285714,77.54285714285713,2.529857142857143,4.762857142857143,34,5469724.0
2014-08-17,418,29.885714285714283,25.385714285714283,27.45714285714286,80.22857142857143,5.606,4.1657142857142855,34,5469724.0
2014-08-24,367,31.47142857142857,26.099999999999998,28.357142857142858,78.5,3.1332857142857145,4.167142857142857,34,5469724.0
2014-08-31,339,30.585714285714285,24.457142857142856,27.285714285714285,81.34285714285714,17.239714285714285,6.545714285714285,34,5469724.0
2014-09-07,362,32.08571428571429,25.32857142857143,28.47142857142857,75.10000000000001,1.2155714285714285,1.7857142857142858,23,5469724.0
2014-09-14,396,32.17142857142857,25.97142857142857,28.842857142857145,75.72857142857143,0.6201428571428572,1.7871428571428571,23,5469724.0
2014-09-21,344,32.34285714285714,26.52857142857143,29.114285714285717,73.68571428571428,3.8957142857142855,1.19,23,5469724.0
